userName,content,Score,Resultado
e nimo,"Dec. 5, 2019 Update Moved from 5 stars to 2 for the reason below: I've had this app for about half a decade. The last couple years have been irritating. I add sub tasks. When I go back to the tasks, the sub tasks aren't there. I wish there was a save button as a cue and confirmion that the subtasks are saved. Not sure how long I could forgive the app until I just use another one altogether. Please address subtasks staying in the next update. Thanks! Was 5 stars for the longest time Awesome!",3.17948717948718,Positivo
Alex Bowley,"Useful as a to-do list. Sets a real annoying ""plan your day"" popup reminder every morning. How you disable it is non obvious. Uninstalled.",0.0512820512820513,Positivo
Josh Hartwell,"Can't clean up old Alexa lists! We use this purely for the Alexa shopping list integration. However, early on it was very buggy, so we had to relink our Alexa account a number of times. And now we have like 4 or 5 old ""Alexa shopping list""s that we cannot delete! ""Alexa lists can not be modified with Any.do. You can do it from the Alexa app""... No, I can not, because it only deletes the working one!",0.58974358974359,Positivo
Aatish Panchbhai,Reminder feature is not working ??,0,Neutral
Kingsley Yong,"Allowed all the permissions for this app but i still can't get the reminder to work on my smartphone running Android 8. Downloaded a different reminder app and also allowed all permissions for it, and it worked well.",0.282051282051282,Positivo
Charlie-Anne Gagne,I had made an account for this app a long time ago but didn't use it for long and I forgot why until I re-downloaded it today. This is one of those apps that's incredibly frustrating because a lot of the main advertised features are behind a pay wall and/or you have to make an ADDITIONAL ACCOUNT FOR. Paying more than $1/mo for a list app is ridiculous. If anything it should be a one-time purchase.,-0.974358974358974,Negativo
Shivanksha Marupuru,I used to love it. It was my go to app for many years. But over the time it is losing the special status. It doesn't have travel time anymore which was the main reason why i could stay on top of things without mentally having to calculate each meeting and setting the times. They removed that!,1.05128205128205,Positivo
Vijendra Sah,"The alarm feature does not work, which leads to missing the tasks.",-0.666666666666667,Negativo
Carina Louzao,"Nice looking UI, but inability to disable popups is a deal breaker for me. Uninstalled.",0.0256410256410257,Positivo
coop zoop,"This still works pretty well, but I'm not a fan of the updated widget not listing tasks chronologically.",1.17948717948718,Positivo
A Tkach,Good app. Annoying pop up every morning on my phone even though I have the notification turned off.,0.0512820512820513,Positivo
Max,I haven't used they made an effort from there side. I'm a bit of a mess and I need time.,-0.384615384615385,Negativo
Peter Škoda,"29.9. Nothing new, I've already reconciled to that ""improved"" GUI. // 16.7.20, 3.8.19: No, a long time ago I was able to create a FULL (WITH a reminder) task in a LANDSCAPE mode. It's impossible now (after that 'redesign'). // 17.7., 2.3.: I'm pretty sure I WAS ABLE to create/edit a new task in ONE go (and in LANDSCAPE). It takes MORE moves now. // 2.2.2019: I CANNOT believe that when I HAVE got to change a grip from PORTAIT to LANDSCAPE when creating / editing a task it is more effective than before...",2.53846153846154,Positivo
Anri Amaldi Ridwan,"I've been a satisfied user of Any.do since March 2018 and my subscription is until 2021. However, when I tried to create a recurring event, it kept directing me to the subscription page much to my disappointment.",0.153846153846154,Positivo
Lynn,"Some features just don't work in the free app! I have tried to set a daily reminder for 9am to put a ticket in my car. Once I click ""Done"", it sets the reminder the next day.... at 1am. I dismissed the 1am reminder once, half asleep as the sound woke me up, it never reminded me again and now I have a parking fine to pay. I have real memory difficulties and need an app that actually works properly! Disappointing, as I find the one off reminders really helpful.",0.282051282051282,Positivo
Neeraj Shorey,I am not sure who want to pay monthly fee for a to-do list app. One time payment always make a sense.,0.307692307692308,Positivo
Gabrielle Kelly,"Started out strong... First few days perfect, synced to smart watch and woke with everything planned. But now it's not sending the notifications regularly - not to watch or android phone. Added it to the PC and tried the phone widget - maybe that broke it. Weird pile of repeated completed daily tasks with no time set, while the daily tasks with times don't notify. Some work then don't - very frustrating. Clearing the cache/reinstall didn't work. Feels like a battle to get it to function. :/",0.256410256410256,Positivo
Matthew Edward Campbell,Features are all right. It doesn't seem to me like they actually USE their own product. Else the idiosyncrasies would have been ironed out.,0.384615384615385,Positivo
Jessie Forrester,Didn't like,0.384615384615385,Positivo
Lothario Rowe,"Now able to see list view from widget thanks to developer response - but there's a new bigger problem now. The integration with Google Assistant is going terribly. Everytime I try to add an item to my grocery list through Google Assistant, Any.do creates a new list called ""Grocery"". When I ask what's on my grocery list, it replies ""you have 3 lists named Grocery, which would you like?""",0.0512820512820513,Positivo
Jena Fuessley,It was awesome at first. Then I try to add an event from the widget and it won't do it correctly. Super frustrated,1.61538461538462,Positivo
Walton Pantland,"Nuisance app. It probably works fine, but it's definitely not for me. However, when I decided to uninstall it, it gave me no easy way to delete my account. To delete my account I need to enter a password. I never set a password because I signed up with Google. So I have to login to create a password just to enter password to delete the account. I haven't figured out how to revoke the permissions I gave. This is abusive. Deleting an account and data should be straightforward.",0.282051282051282,Positivo
Travis Ward,"Love this app, but some functions make the productivity lacking. In my experience, there is a limited amount of notifications I can receive from this app per day. There appears to be no way to change this on the settings for my phone or the app. This is problematic for me, because I have the premium version and have it connected to Zapier. I am not receiving push notifications when actions are taking place. Very disappointing, as this is crucial for time management projects with teams.",-0.769230769230769,Negativo
AL The Great Ubod,"The Next 7 Days is No Longer Showing ""the next 7 days"" but rather group by lists and not by days..",-0.307692307692308,Negativo
Yoad Michael,"I have used this app for years, it is great if you want to be more organized and get reminders of the tasks you need to do. I must say however, that the app itself has regressed throughout the years with all the updates. Things used to be simple and intuitive, now I don't understand what half the buttons do, basic functions like deleting and removing tasks are way too clunky. The concept of the app is great but I can't recommend it anymore, each update makes it worse.",1.8974358974359,Positivo
Kelsii Montez,"It's a good app! It reminds me of things I tend to forget, don't get me wrong. It's good just that I don't like the layout that came wirh the recent update. Everything is cluttered now, before things were organized, what happened?",0.58974358974359,Positivo
Anton Shushuykin,"99% premium advertising, free version is not usable",0.58974358974359,Positivo
Marilyn DeVase,I pay for the premium app and it keeps closing down on me once Im in the app. What can I do to keep that from happening?,-0.102564102564103,Negativo
A Ndrea,"Just enough features to be useful yet simple and (mostly) uncluttered. Been using the app for years. The new rocket animation showing total tasks completed, and congratulating me for the most mundane thing is extremely irritating though, and lost the app a star.",-0.358974358974359,Negativo
REGINALD OGLETREE,Almost perfect app just one thing I wish anydo had is hourly reminders and copy reminders to set the same task just a different time... This is coming from a PAID subscriber...,1.12820512820513,Positivo
shannikia ranson,What happened to the missed calls notification? I recently switched phones and had to download the new version and the option is no longer there. It was one of the main reasons I used the app.,-0.615384615384615,Negativo
Ibrahim El-Fakih,"To be fair, I downloaded it and uninstalled it after a couple of minutes. The reason for this is that I hate apps that scream ""pay me money"" since the instance you download it, and this one did that exactly. With the ""free premium trial"" being in your face all the time, and then setting it up or going through the tutorial you could see all the features and all you could see is ""premium"". Just do the app as a paid one instead of begging for people to pay for it. It looks amazing though.",0.307692307692308,Positivo
yujin landscape photography.,Love it. Great future.????,1.61538461538462,Positivo
HD PUBG King,So nice,0.461538461538462,Positivo
Paul Wiley,fantastic,0.666666666666667,Positivo
Nate Pill,Too many options and gets too fancy for an app that should just have simple functionality to setup reminders and to do items,0,Neutral
Brigitte Daigle,"Good app but needs ability to customize recurring events by allowing us to input an end date.. i.e can't end a private lesson series after 8 lessons, it reoccurs forever.",0.82051282051282,Positivo
Carolina Hernández Bonnet,"La baje para sincronizarla con Whatsapp y esa función es paga, por lo demás no la probé.",-0.307692307692308,Negativo
Brenda Thompkins,Way too expensive; if there was a monthly option I may consider going premium.,0,Neutral
joshua olumodimu,"Expirencing some problems with the reminder sometimes it sounds, sometimes it doesnt, help please",0.333333333333333,Positivo
Al Z,Great UI an reminder app. Only downside is I cant mute notifications for certain accounts which is really annoying. I'd like to see my events but not have notifications for them as I have a ton.,0.769230769230769,Positivo
Jeremy Jefferies,Just not for me. They also seem to refuse to let you delete your account by refusing a password that was created 15 seconds. Lots of cool features but not what I'm looking for.,-0.153846153846154,Negativo
Thiago M,"Perderam integração com a Alexa? Ao selecionar a opção no Any.do, sou direcionado para o app Amazon Alexa e lá aparece a mensagem de erro que essa skill não existe mais.",-0.128205128205128,Negativo
Mike Starr,Reporting abuse.,-0.820512820512821,Negativo
Syed Waqas Ali Naqvi,good,0.487179487179487,Positivo
Lucy Shaban,I like it true,0.846153846153846,Positivo
Adrian Sangalang,"App is fantastic. However, when a task reminder pops up, it disappears without acknowledging the notification. It used to have an icon at the top left but it does not show up anymore. Not sure if it is a big in the latest update. Please fix. I am on a OnePlus 7 pro running the latest OS.",1.17948717948718,Positivo
Om Yadav,Hyyy,0,Neutral
Dinesh,Any Do Moments are not working for me.. ?? Please look into it.,0.333333333333333,Positivo
Anand Mehta,"1) When i access from pc it shows different calander google account. And when i access from phone it shows different google account (i use 4 different gmail accounts) 2) also when a task is completed or deleted from the app, without touching the notification bar on phone, notification on phone stays. It has to be swiped away manually. So i have to use two actions to delete one tasks. Edit-1 Now the app sticks and has become slow after the recent update. i tried uninstalling and reinstalling. still no success. it",0.384615384615385,Positivo
?????? ??,Don't know,0,Neutral
Kevin Clarke,"I can't set my time the same time I write up a task. I always have to save then revisit and set the time, which is very annoying. Also I can't upgrade to the premium version which is very disappointing. Overall not a bad app but there are a few things that need to be tweaked",-1.07692307692308,Negativo
CO TH,It went from simple and useful to cool and confusing this morning. I don't know what is going on. I'm disturbed,0.179487179487179,Positivo
redacted,"Great features, ability to collaborate, and plenty of options. I just wish the interface was designed by a human being, it's the most cluttered and hard to navigate todo list app by far. Compare it to Google Tasks for example: You just open the app and start typing, and everything you need is right there, with easily discoverable features. This app constantly had me frustrated and searching around for what I wanted to do. UI in general looks like a high schooler with a UI hobby made it. Basic af",1.58974358974359,Positivo
Ahmed Maher,We need a monthly payment terms. Currently it is yearly only!!,0,Neutral
Kate Watts,"I absolutely loved this app, but for the last week or so I cannot scroll through the calendar function without it scrolling itself back up to the previous week. Horrendously annoying. If you could fix this that would be awesome as otherwise I would have given 5 stars...",0.615384615384615,Positivo
Kira,mobile app isn't very intuitive but the desktop app is good,0.487179487179487,Positivo
Christine Melson,"I like the app overall, but there are bugs that need fixed. The app keeps stopping. Also, pay and buy need a recurring option.",0.128205128205128,Positivo
Daniel Melnikov,"All around amazing life improver with one irritating caveat. The reordering functionality could really use some work. Often the reordering fails and the task gets thrown out of ""Today"" into ""Someday"" which means I have to go fish it out from a long list. Sometimes this will happen multiple times in a row really testing my patience. Been dealing with it for many months now - want to continue using this awesome app but really struggling with this one bug. Galaxy S9+, Android 10, One UI 2.1",0.615384615384615,Positivo
Chris,"Beautiful interface but it is very annoying to navigate and not fluid. Creating reoccurring tasks seems to be a pain. Not sure if it's me or the app, but I kept having to change the time 2-3 times to get the correct times reoccurence. Grocery list is awesome. The calendar looks like Google calendar which is nice but it is choppy to navigate.",2,Positivo
???? ????,The day ended and i didnt end my task and it didnt shift or alarm about undone tasks,-0.358974358974359,Negativo
Jade,It's not what i need,0,Neutral
Vivek Brahma,It had a peculiar issue.. I have set it up to remind me of my ask with on screen notification but often it fails to do so and then I miss the task.,-0.461538461538462,Negativo
BettrThnUR,This is so frustrating!!! I set a event for someone's birthday then a event a month ago before the birthday to not forget to buy the stuff they want and nothing shows up! Nvm it shows up on my Google calendar,-0.641025641025641,Negativo
Shameer Pathoor,Don't have a monthly plan. I can't find it in the premium section,0,Neutral
Mathiaus Poe,"I like the functions, wish the support was better.",1.74358974358974,Positivo
Able Jaison,Well I have suggestion make a system where students could track time... Like total available time then distribute it over task..,0.666666666666667,Positivo
Stephen Barratt,Not pleased,0.487179487179487,Positivo
Aislinn McCann,I love the widget but whenever I edit an event on the calendar it changes the day to like the day before without me doing so and it's extremely annoying,0.769230769230769,Positivo
Vaibhav Patil,How to get the pop up for missing call alerts,-0.307692307692308,Negativo
First Last,"The latest app update (7/26/20), ""new app navigation..."" is a definite downgrade, from panes to a one side scroll, now I can no longer see full task list names, the ""all tasks"" option is changed, the new layout sucks. Why do developers always do this, ""fix"" things that aren't broken? Why can't you just improve the things people are requesting, instead of changing everything else around too? This ver is much harder/inconvenient to navigate than the previous one was. Trying to revert to older.",-0.820512820512821,Negativo
Prinnydi Barr,Don't like the app and trying to unsubscribe but there is no option,0.0769230769230769,Positivo
Barb Grajewski,Can't import/sync w/ Google Tasks?,0,Neutral
Akshat Shah,The daily reminder does not work i mean it works on the first day but than on the next day it does not make sounds or pop up when its to do the task,0,Neutral
Eliezer Cisner,"While it sure has its benefits, there's still a lot to be desired.",1.02564102564103,Positivo
Praneel Shah,Problem with the notification. Can't complete task from notification. Keep showing till I mark task as finished that too by opening the app.,-0.435897435897436,Negativo
Suhaib hussain,Sir i have deleted this app i cant understand how to do so that the reason please reset my google account from any do and donot charge after 7 day trial,0.333333333333333,Positivo
Marc Martin,"Extremely aggressive in pushing the premium and paid version. Also overly complex since as its name denotes, it tries to do everything or anything. It may be beneficial to consolidate and duplicate tasks of several other apps even though some can perform better. Compare the shopping list in Google Keep which is easier to add or subtract items from a constant shopping list. This app combining tasks from other apps can be useful, depending on an individual's preferences and abilities.",2.02564102564103,Positivo
Jysika Hill,Literally half the features under premium can be found free with other apps.,0.58974358974359,Positivo
Let the No One meme die already,It's ok,0.307692307692308,Positivo
Vicky Sihotang,How to connect with Yahoo mail,0,Neutral
Jess Zga,Needs smart dictation like todoist and better calendar widgets like ticktick,1.69230769230769,Positivo
Katrina R. Pattin Senior,Needs work. Time options in Custom ARE NOT Professional enough.,0,Neutral
Lynsey Edwards,Can't move it to SD card. I need space on my phone so I'll likely be deleting it.,0,Neutral
nerio dimayuga,Review more for 5 stars!,0,Neutral
Kunal Aggarwal,I paid for premium account. But my account status is still free with no premium feature.,0.282051282051282,Positivo
Barry Kilzer,I really want to like this app. We use it to share shopping lists. But the syncing with my wife's phone leaves much to be desired.,1.05128205128205,Positivo
Loay Al Masry,I am on premium and i don't receive whatsapp messages as reminders,0,Neutral
A. A,Add features like todoist,0.384615384615385,Positivo
deeba hummera,"I like the app but the only thing which i personally wanted was, if i were able to share picture with my shared tasks people, lets say i make a task to pay bill with my husband but i want to send him the image of the bill. Other than that better from other apps",1.51282051282051,Positivo
Kimberly Bronson,"I have used this for a while and, though it isn't a perfect fit, it does a great job of allowing me to schedule alarms for tasks and easy snoozing of those alarms. But they updated and fixed what wasn't broken. Now, all uncompleted tasks show in the task window with no delineation of whether they are recent, scheduled, or past due. Visually, it is very confusing. I'm probably going to dump this app. I would like a good calendar view of things scheduled on each day and it doesn't have that.",1.17948717948718,Positivo
Maira Julli,Ok,0.307692307692308,Positivo
ABDUL AKACH,You have to pay to get half the features,-0.102564102564103,Negativo
Konstantin Kenisberg,Very limited without premium,-0.230769230769231,Negativo
Michael Sterling,"When you put something in a category and then rename it, you have to re-categorise. Not amazing at sharing - list items get out of sync on multiple devices.",1.17948717948718,Positivo
Geoff Gilman,"It's got promise, just not there yet. To many glitches to justify the premium version. Small things here an there but the main problem is events consistently erase information and become in unable to edit. Now you have permanent events stuck in your calendar that cannot be changed. For the free version I guess you could put up with it but it's still annoying. It's got style and potential. One day I hope to be back and check it out again.",0.282051282051282,Positivo
Ayush Agarwal,Best GUI with few bugs,0.820512820512821,Positivo
Sarah Boyd,I left a review earlier that was one star. While the app wasn't for me (I found that it was confusing and didn't suit my needs so I deleted it shortly after) The customer service was fantastic. I was charged for a subscription even though I didn't use the app because I made a mistake in canceling the subscription. I sent an email detailing my problem and asking for a refund. The response was quick and a refund was granted I thought it was only fair to come back and leave a nicer review.,0.461538461538462,Positivo
AbdulLateef Olu-Rosenje,I just downloaded the app not quite long. I've started to enjoy it but there's one problem. The widget is usually empty even though there are tasks in the app. What can I do about it?,-0.0769230769230768,Negativo
Erfan Heydari,?????? ????? ??? ???? ???????? ?????,0,Neutral
Arun Kumar,Nice,0.461538461538462,Positivo
Anji Degi,Very handy if you're going shopping or need reminders on what you want to purchase. Easy to use and plenty of features.,0.564102564102564,Positivo
Al M,"I have such extensive ideas for productivity apps that a developer should retain me as a consultant before the competition gets me. None are even close to my standards, yet. One general idea for free: if a customization option that any one to-do list app has is useful, why don't they all have it?",1.07692307692308,Positivo
Furqan Quadri,"App was excellent till recent, but I'm unable to add new task after recent updates.",0.692307692307692,Positivo
Melody Mountain,I really like this apps cos it allows me to plan weekly schdules which is very important to me.,0.58974358974359,Positivo
Hayati Assyikin,"This is a simple free app. With an easy to use features and interface. But not much to explore, limited, with only the premium features as something that might pique your interest on. Other than those, this app does what it says on the description. If you're interested in a straight-to-the-point checklist, with minimal features, I think this can be your go to app. (3 stars; since this is not what I, personally, would look for in a to do app)",1.74358974358974,Positivo
ZAH ZAH,Missing an important feature!!! They need to add the option to remind you every x minutes and x hours per day. It is a must for someone who has ADHD. I would definitely keep the upgrade if they can implement this feature.,0.333333333333333,Positivo
Harsh soni,"Bug is there in recent version, whenever i try to mark incomplete a task a duplicate task comes up with same name again and again. Also we cannot recover our mistakenly deleted task",-0.307692307692308,Negativo
Roar Woof,Its okay so far but im not sure on how to find the focusing tree part in order for me to stay focused just wondering how you do it other than that not too bad of an app,0.333333333333333,Positivo
Yazdan Ali,It is not working,0,Neutral
Denise Collins,LIKE,0.384615384615385,Positivo
Michael Taliotis,"Waiting for the bug to be fixed which causes the tasks to be moved out of order and disappear,otherwise great app.",0.564102564102564,Positivo
Joshi Dhamu,I want to use this app but i can't do log in. Many times i uninstall and reinstall but prb is still not solved,0.358974358974359,Positivo
Jaimie- Yolanda-Pyatt,"Still exploring, sry",0,Neutral
Missy Predum,I believe I am rating about getting back on engine browser and phone after batteries or devices cannot interface,0,Neutral
Kassandra Kinsman,Tried it. The app worked well but found something that works better for me personally..??,0.769230769230769,Positivo
janil lalan,Not so good,0.487179487179487,Positivo
Needi baig,This site is most suitable for those who wanted to get a jobs from home Thanks a lot,0.487179487179487,Positivo
Anjana Swathi,Great app. But I am not getting notifications even when i set time to remind,0.794871794871795,Positivo
Abhishek Chowdhury,Going for free and better Microsoft To-do,1.07692307692308,Positivo
Lori Lee Dover Bishop,So far I'm not impressed and I don't see where it's worth over $40 a year to use... I'm really trying to use it for everything since I did pay for it but to me it's just not worth it.,0.897435897435898,Positivo
rick loffman,Not bad,-0.641025641025641,Negativo
Donna JACKSON,"NEED MORE ×.WITH APP, SO FAR SOGOOD",0,Neutral
Ruby Oz,"Overall not a bad app. For the first week or so, it gave me notifications when it was supposed to, but after that, it's almost like it forgot sometimes itself, e.g. notification on Saturday when I set it for Friday. Reminders for things I have set daily don't even come up anymore, but it remembers to give me an display-over-app notification to remind me to set a reminder. Also, no push notifications that take you into the app so you'd have to do it yourself. Sub-tasks are my favourite feature!",-0.564102564102564,Negativo
Justin McClelland,Will not let me start the free trial or for that matter purchase an upgrade so for now since it's stuck like me 3. Get it fixed and I'll improve score.,1.23076923076923,Positivo
Sid Jivani,"Hey dev, please bring back old UI in quick add widget... This new update does not have faster and efficient adding task event... Old version was perfect.... Please i have been using anydo since 4 years.... Please don't spoil it..",2.15384615384615,Positivo
Olivia,"i would honestly give this app a chance if more features were available for free users. a lot of people dont have the money to spend on an app like this, and since there are many other options i will try those instead. premium for this app looks really helpful and the layout of this app is great but im going to have to uninstall since the free version isnt really helpful to me :(((",4.05128205128205,Positivo
Abhijeet Mishra,"I had opted for premium. But even basic things like I wanted to start fresh, so I said delete all tasks, but it added that as a reminder from what's app.",0.717948717948718,Positivo
????? ???????,"Nice app, I think, but you need premium to use it. Free version is very ripped off.",1.05128205128205,Positivo
Ahmad Ahmad,Delet,0,Neutral
Nha Toch,Thank you ??,0.384615384615385,Positivo
Marián H,Features available in many apps for free are paid here...,0.58974358974359,Positivo
Stephanie Thoday,I would normally give this 5 stars but the past few days the widget has not allowed me to make tasks on future dates. It just puts the task on todays date. And you cant put tasks on random future days either. Tomorrow yes but i like to plan ahead of tomorrow,0.82051282051282,Positivo
Sathya Narayanan,Super,0.743589743589744,Positivo
J Smith,don't understand collaborative editing,0,Neutral
Brian Agnew,"Custom sound taken away, now you say they're back, thry aren't showing up. Hit and miss with quick add task doing voice input is annoying too. Make that a setting, but the biggest is the custom sound issue. Now adding a timed reminder is harder, just a tiny little bell icon to try and hit (it's crammed next to other icons, so it's easy to tap the wrong one.) Make better improvements, like a continuous scrolling calendar, instead of it jumping between months for a reminder the next day.",0.564102564102564,Positivo
Stephen Harmon,Not very user-friendly. I found it hard to navigate and find what I wanted. It works nicely and I appreciate the simple art style.,1.38461538461538,Positivo
?Richard,"On the widget, Calendar tab not functioning although inside the app already linked my Google calendar.",0,Neutral
Suvy B,How do u change it to am or pm because I can't press it and the time is really important,0.205128205128205,Positivo
Nipun Kalupahana,Can't edit the time of a scheduled task and no sound/alarm notifications for the tasks. Edit- sound issue resolved. But still having issues with editing tasks. Not a very user friendly interface.,0.076923076923077,Positivo
Edwin Gonzales,I'm(Edwin M. Gonzales)Admin),0,Neutral
Batul Poonawala,Gud,0,Neutral
Kyande,"It used to be my everyday companion in every organisational way, but after the new update, there was no way to place a new task into the right day. It automatically put the task in the current day, not it's intentional deadline",-0.307692307692308,Negativo
Sophie Aynsley,Great app and does what I want it to do. (Is my prefered habit tracker ) However I believe the colours should not be a premium feature. Far too expensive as it is the only reason I would get premium! Perhaps make adding wallpapers from gallery a premium feature?,0.871794871794872,Positivo
Chris Dana,"almost a 5. just integrate google reminders so I can ask google to remind me about things, and keep track of them here. Update: 4/27/20 Google integration is here. It doesn't work. Now you get 3 stars for doing a crappy job ??",-0.666666666666667,Negativo
Nali Ali,Reminder sound not sounding,0,Neutral
Stephen Carter,It is better than the normal app in your phone I only wish their was better support for the calendar,1.84615384615385,Positivo
Rajesh Mourya,Need more user friendly interface. But very useful application my mobile.,1.05128205128205,Positivo
J. R. West,"updated review; left review here for wrong app. Not bad so far, migration of data off wunderlist mixed up all the items in the list, sorted by date, not within each list. not necessarily the apps fault. just challenging just to get started. already deleted two other apps that were worse.",-2,Negativo
Anisubhra Sarkar,Everything is great. But the sort by time isn't working properly.,0.794871794871795,Positivo
A Google user,"I've been using this for a long while now and it remains the penultimate, perfect to-do list app! I recommend it to pretty much EVERYONE I talk to, especially friends, family, and coworkers. -- 4/18/2020: latest update has eliminated the ability to resize widgets as needed. The remaining options are too large or too small.",2.51282051282051,Positivo
Sadia M,I asked seven days trial to see whether I like or not and you have already taken the money for the whole entire year that is a rip-off,0.384615384615385,Positivo
JOAN,Tried to share a list with my husband but it won't share between my Office account and his Personal account. It's a show stopper.,1.30769230769231,Positivo
Noel Davila,"Nice up. The only problem is price. Prices are the same to first world and third world. They don't have option to poor countries only for the rich ones. They don't have even option to students. The product is good, but there's no equality. Sad.",-0.205128205128205,Negativo
Rabbit Bensley,"Don't personally care for the user interface or reminder/plan your day approach. Was looking for something...honestly...simpler. This is over the top for just my husband and I. On the other hand, for a BUSY family or business person, this is exactly what they need.",1.84615384615385,Positivo
r a,"So far I am satisfied with this nice app compare to other simlar apps. But one thing I noticed, once I restart my gadget, it automatically clears all the tasks being displayed on my notifications bar. 2020: Notifications bar reminders are not synced with the current date. Why? :(",1,Positivo
"AlanC HARRIS, PH.D.","When I need it, which is rare z comes in handy ..",0,Neutral
Andrew Newman,"Linked it to my MS exchange, sadly It doesnt show the attachments in my calendar entries...shame as this was looking promising...????",-0.282051282051282,Negativo
Lesley Yan,"Very good app, simple but enough to use, I'm going to get pro. But a question, sync with google calendar, is 1 way sync (only can review), or 2 way sync?",0.487179487179487,Positivo
tameem nasir,"The app is great but it would be better if you could increase the payment methods, to upgrade to premium. My debit card isn't supported it says..I live in Pakistan",1.94871794871795,Positivo
Kristal Lightning,"I wish I could pick the day tasks to display on the widget. Since the last update I can only see whole lists, not those I prioritized. Edit: thanks for the response, but this is not true. When I change the layout in the app and delete and reload the widget, it still lists personal first",1.38461538461538,Positivo
PRATHAP DAVID,All good. Should work on calendar,0.487179487179487,Positivo
Akash pruthi,Love it!! But can't afford premium??,0.820512820512821,Positivo
Ruthnie Angrand,"Coordinates Humans ???? This app was my go-to until covid hit. Keeping my personal, consulting business, and day work calendars in one app was madness. I broke off my day work to microsoft .to do on a separate device. Any.do now coordinates my consulting and my personal and family tasks, lists, and bills. Its refreshing. I do have syncing issues for calendar events as well as a crash everytime I add people to invites when creating an event. Thats why I gave it 4-stars. Love it for tasks.",0.0256410256410259,Positivo
Schenly Jeff Pelias,"Good app. But didnt exceed my expectations to create a google hangouts scheduler. I really want an automatoc hangouts chat scheduled to be sent but when I tried to set it up on zapier, it doesnt work. I had to unsubscribe to yearly premium, Im not sure what gives the premium vs free",1.76923076923077,Positivo
FARHAN MUHAMMAD,"I have been using this app for years and previous update of ""next 7 days"" update is amazing. I usally plan my day in morning and use widget to view my today's tasks but now app widget shows tasks by category not by next 7 days which has created a serious issue for me. I highly recommend in widget show tasks by day wise list not by category wise otherwise for me and for many this app is useless.",1.8974358974359,Positivo
Some Rando,"It's OK but it's not for me. I'm a student and cannot pay for an upgrade in the app. The free options are a bit limited so I, had to delete this app. Hope you enjoy it tho?? Edit: Thank you for replying. I will make sure to give it another try and re-rate it depending on my second experience :) 2nd edit: it's very helpful. It does what it's created for: planning and keeping your life organized. And with reminders for us forgetful people . Bravo?? I still feel like its missing something...",2.84615384615385,Positivo
Mark Poland,"Great app, but don't want to pay a monthly fee for all the features I don't use. Please offer a one time fee to use a dark theme / mode, so your customers don't have to stare at a glaring white screen. White screens also use more battery power than dark ones, so it also drains your battery quicker. Just about everyone else is offering this option for free, so please offer it to your customers for a reasonable price too. Thank you.",2.41025641025641,Positivo
Jono Major,1) It has a calendar feature but you can't customize the calendar events repetition as much as you can in google (can do daily but not 5 days a week all in one entry). 2) edit: figured the task sorting part out. Sort by time and collapse upcoming/tomorrow and it will just show your daily tasks. I like that. But it's still not worth paying for unless the calendar event customization is as good as Google's since that is free.,1.12820512820513,Positivo
Fj Smith,"Please, if possible, can you make it no limit or larger limit as to how many words you can put in a list? As it runs out rather quickly l. For example if you use it to make a shopping list. Thank you.",0.923076923076923,Positivo
Alex Ujvary,"Tried adding some Zapier combinations, but whenever I need to log into something through App's Zapier, it fails. Only works if done outside the app, and outside Any.do. Also it would be a great improvement if the calendar widget would show reminders/tasks as dot too.",0.846153846153846,Positivo
Dereje Kifle,Very ?? nice,0.461538461538462,Positivo
Augustine Lee,Great app. but buggy. Keeps asking me to delete all completed tasks even though it's empty,0.58974358974359,Positivo
Mohsen Ebrahimnejad,Good,0.487179487179487,Positivo
Akash Choudhary,nice,0.461538461538462,Positivo
T M,Initial upgrade hid the separation of today tomorrow upcoming and someday. After sorting and adding new tasks all of sudden they all showed up again. Don't know why this happened. If these features go away it will make this app much harder to use. The bug freaked me out and cause me to write a very bad review which I have since edited and amended,-1.05128205128205,Negativo
Mayank Khande,Best app for ur task management. Edit: for 5 stars u can add more theme options for free version,1.41025641025641,Positivo
Mr E,"Too simplistic, but it's pretty good",1.05128205128205,Positivo
Amirreza Balarak,Why notifications are too short? I want to be able custmize my noti sounds!!!,0.0769230769230769,Positivo
Rasmus Tilljander,"I've used this app for many years with good experience. Lately the UX and complexity have caused some problems, nonetheless, new features have been very good. However, with the latest update I can no longer see tasks planned for tomorrow, a feature that was the reason for using this app to begin with. It's just gone with no possibility to configure it again. I do understand development of new features, but I do not appreciate removal of features that are being used. Great app, not for me anymore",1.15384615384615,Positivo
???,?????!?????,0,Neutral
Michele Allum,"It's good app but the calendar view doesn't highlight the day you're on. It's gray like the other days and makes it hard to quicly scroll to today's events. For task view, ,it needs to show the time the task is assigned so you can get it done. However, if you go to calendar view, it will show the task and time.",1.12820512820513,Positivo
Bambang Nuryadi,This is my best to do apps so far and I like it very much. I wish there are some tutorial to give some advice on how to use all the apps potential. And maybe some connection with google assistant and over voice command.,1.64102564102564,Positivo
Adekoya Okikiola Christopher,"I love this application so much!!! Good job to the developers. However, I've been having some issues lately with the application. The application refuses to notify me of some tasks I planned to do. When trying to set the time for a reminder, the clock's 5 minutes faster and automatically blocks the other minutes before. As an alternative, I set the date and time using natural language but sometimes it works, sometimes it doesn't. Kindly fix this. Once again, it's a wonderful application.",2.71794871794872,Positivo
